date,lokasi,status,text,time,tweet_id,username,provinsi,label
1236699837187252224,"Tersebab Zonasi, Warga Kampung Baru Senapelan Susah Masukkan Anak ke Sekolah, Ginda: Kita Usahakan Ada SMP di Sini ",@GoRiauCom,2020-03-08,17:06:32,Pekanbaru Riau,200,RIAU,0
1236635520341438464,"Buat masuk sma, karena kalo lewat zonasi jauh dari sekolah fav:""""""""",@studsiuous,2020-03-08,12:50:58,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1236449940492058624,ekspetasi : SMA impian realita : SMA zonasi asal asalan yg penting sekolah,@haeealyy,2020-03-08,00:33:32,magetanjawa timur,200,JAWA TIMUR,0
1235736725617405953,Sekolah sekarang ada zonasi om. ,@jamalrais_,2020-03-06,01:19:28,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1234995321018576896,"Penerimaan Siswa Baru 2020 Tetap Akan Gunakan Sistem Zonasi http://bit.ly/2VHZjA3 , tidak usah risau untuk ortu calon pendaftar murid tk, sd swasta, tetap bisa memilih sekolah terbaik yang paling disukai atau didambakan.",@sdf2bdl,2020-03-04,00:13:24,Bandar Lampung,200,LAMPUNG,0
1234823837117767680,"@aniesbaswedan demi kenyamanan &amp; keamanan siswa belajar disklh, apa harus diwajibkn membeli masker dgn harga semahal itu?Mmg sekolah adik saya rata"" pengguna mobil alpard. &amp; adik saya kena sistem zonasi,kmi kewalahan menghadapi senjang sosial sprt ini apalagi dlm kondisi darurat",@Putrimarcelina2,2020-03-03,12:51:59,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1234817810523549696,"Sekolah Sistem Zonasi Masih Bisa Menerima Siswa di Luar Wilayah Pemetaan, Berikut Penjelasannya! ",@anddi98,2020-03-03,12:28:02,Jawai Selatan..SAMBAS KAL-BAR,200,KALIMANTAN BARAT,0
tweet_id,text,username,date,time,lokasi,status,provinsi,label
1238425685837766656,Kalau telat berangkat sekolah di suruh ngaji di masjid sekolah sama bayar 2k untuk kelas 12 kelas 11&amp;10 20k karna sistem zonasi mantappp kannn,@shipaclarisaptr,2020-03-13,11:24:26,Tangerang Indonesia,200,BANTEN,0
1238364281214660611,Merujuk pada tujuan yang diharapkan dari zonasi adalah memberikan kesempatan pada peserta didik yang domisilinya dekat dengan sekolah bisa mengenyam pendidikan di lembaga tersebut. ,@spmedia_jbg,2020-03-13,07:20:26,Kabupaten Jombang Jawa Timur,200,JAWA TIMUR,0
1238205814633984000,Sekolah Favorit dan Masalah Zonasi https://is.gd/TsQgqZ #humaniora,@NgertiHukumID,2020-03-12,20:50:45,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1238079547104346113,Bukan cma sekolah aja yg zonasi mas hubungan juga,@luvwxyz_,2020-03-12,12:29:01,Depok Jawa Barat,200,JAWA BARAT,0
1237734511934189568,Gausah ada zonasi zonasi ngapa kan yg jauh dari SMA jadi ga dapet sekolah,@finaidsss,2020-03-11,13:37:58,Magelang Jawa Tengah,200,JAWA TENGAH,0
1237732151367323649,"Dengan adanya sistem zonasi di daerah Jawa Tengah, menurunkan minat belajar siswa. Karena siswa yg rumahnya di dekat sekolah favorit sudah pasti diterima tanpa harus belajar keras. Tak adakah evaluasi dari sistem ini? #NadiemMenjawab",@AnaNovia3,2020-03-11,13:28:35,Sukoharjo Indonesia,200,JAWA TENGAH,0
1237725650967875588,Saiki wes zonasi. Sekolahe cerak2 ra perlu bus sekolah.,@thisischui,2020-03-11,13:02:45,Jepara - Jogjakarta ,200,JAWA TENGAH,0
1237533531745607680,Gua setuju sistem sekolah ZONASI hanya untuk sekolah biasa aja. Buat yang sekolah unggulan/favorit. Harusnya tetap menjadi seperti itu. Persaingan harus tetap hidup.,@akbartriansyah,2020-03-11,00:19:20,Bekasi West java. Indonesia. ,200,JAWA BARAT,0
1237361371773145089,"Hari ini ""Ngukur Dalan"" dari Sekolah sampai desa2 disekitar Sekolah untuk Keperluan PPDB Zonasi..... . . . #PPDBSMAJateng2020",@FitriansyahArif,2020-03-10,12:55:14,Purworejo Indonesia,200,JAWA TENGAH,0
1237300191020998661,Anggota DPRD Jabar Haru Suandharu: Sistim Zonasi Harus Adil Bagi Wilayah yang Belum Ada Sekolah Negeri ,@beritainspirat1,2020-03-10,08:52:08,Bandung Jawa Barat,200,JAWA BARAT,0
1237287836178661378,"Soal Zonasi Siswa, Ketua Fraksi PKS DPRD Jabar Minta Pemprov Siapkan Sekolah di Tiap Kecamatan https://editor.id/soal-zonasi-siswa-ketua-fraksi-pks-dprd-jabar-minta-pemprov-siapkan-sekolah-di-tiap-kecamatan/",@idaulat,2020-03-10,08:03:02,Kec.Cimanggis - Kota Depok,200,JAWA BARAT,0
1236899524833988608,"""Iya sih pinter, tapi gabisa masak, jarang bantu dirumah. Sekolah kok pake jauh segala sih, mana lesnya mahal"" Makan tuh zonasi, kerdil kan pemikiran lu",@Rez_fajar,2020-03-09,06:20:01,Kota Surabaya Jawa Timur,200,JAWA TIMUR,0
1236699837187252224,"Tersebab Zonasi, Warga Kampung Baru Senapelan Susah Masukkan Anak ke Sekolah, Ginda: Kita Usahakan Ada SMP di Sini ",@GoRiauCom,2020-03-08,17:06:32,Pekanbaru Riau,200,RIAU,0
1236635520341438464,"Buat masuk sma, karena kalo lewat zonasi jauh dari sekolah fav:""""""""",@studsiuous,2020-03-08,12:50:58,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1236449940492058624,ekspetasi : SMA impian realita : SMA zonasi asal asalan yg penting sekolah,@haeealyy,2020-03-08,00:33:32,magetanjawa timur,200,JAWA TIMUR,0
1235736725617405953,Sekolah sekarang ada zonasi om. ,@jamalrais_,2020-03-06,01:19:28,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1234995321018576896,"Penerimaan Siswa Baru 2020 Tetap Akan Gunakan Sistem Zonasi http://bit.ly/2VHZjA3 , tidak usah risau untuk ortu calon pendaftar murid tk, sd swasta, tetap bisa memilih sekolah terbaik yang paling disukai atau didambakan.",@sdf2bdl,2020-03-04,00:13:24,Bandar Lampung,200,LAMPUNG,0
1234823837117767680,"@aniesbaswedan demi kenyamanan &amp; keamanan siswa belajar disklh, apa harus diwajibkn membeli masker dgn harga semahal itu?Mmg sekolah adik saya rata"" pengguna mobil alpard. &amp; adik saya kena sistem zonasi,kmi kewalahan menghadapi senjang sosial sprt ini apalagi dlm kondisi darurat",@Putrimarcelina2,2020-03-03,12:51:59,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1234817810523549696,"Sekolah Sistem Zonasi Masih Bisa Menerima Siswa di Luar Wilayah Pemetaan, Berikut Penjelasannya! ",@anddi98,2020-03-03,12:28:02,Jawai Selatan..SAMBAS KAL-BAR,200,KALIMANTAN BARAT,0
tweet_id,text,username,date,time,lokasi,status,provinsi,label
1238425685837766656,Kalau telat berangkat sekolah di suruh ngaji di masjid sekolah sama bayar 2k untuk kelas 12 kelas 11&amp;10 20k karna sistem zonasi mantappp kannn,@shipaclarisaptr,2020-03-13,11:24:26,Tangerang Indonesia,200,BANTEN,0
1238364281214660611,Merujuk pada tujuan yang diharapkan dari zonasi adalah memberikan kesempatan pada peserta didik yang domisilinya dekat dengan sekolah bisa mengenyam pendidikan di lembaga tersebut. ,@spmedia_jbg,2020-03-13,07:20:26,Kabupaten Jombang Jawa Timur,200,JAWA TIMUR,0
1238205814633984000,Sekolah Favorit dan Masalah Zonasi https://is.gd/TsQgqZ #humaniora,@NgertiHukumID,2020-03-12,20:50:45,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1238079547104346113,Bukan cma sekolah aja yg zonasi mas hubungan juga,@luvwxyz_,2020-03-12,12:29:01,Depok Jawa Barat,200,JAWA BARAT,0
1237734511934189568,Gausah ada zonasi zonasi ngapa kan yg jauh dari SMA jadi ga dapet sekolah,@finaidsss,2020-03-11,13:37:58,Magelang Jawa Tengah,200,JAWA TENGAH,0
1237732151367323649,"Dengan adanya sistem zonasi di daerah Jawa Tengah, menurunkan minat belajar siswa. Karena siswa yg rumahnya di dekat sekolah favorit sudah pasti diterima tanpa harus belajar keras. Tak adakah evaluasi dari sistem ini? #NadiemMenjawab",@AnaNovia3,2020-03-11,13:28:35,Sukoharjo Indonesia,200,JAWA TENGAH,0
1237725650967875588,Saiki wes zonasi. Sekolahe cerak2 ra perlu bus sekolah.,@thisischui,2020-03-11,13:02:45,Jepara - Jogjakarta ,200,JAWA TENGAH,0
1237533531745607680,Gua setuju sistem sekolah ZONASI hanya untuk sekolah biasa aja. Buat yang sekolah unggulan/favorit. Harusnya tetap menjadi seperti itu. Persaingan harus tetap hidup.,@akbartriansyah,2020-03-11,00:19:20,Bekasi West java. Indonesia. ,200,JAWA BARAT,0
1237361371773145089,"Hari ini ""Ngukur Dalan"" dari Sekolah sampai desa2 disekitar Sekolah untuk Keperluan PPDB Zonasi..... . . . #PPDBSMAJateng2020",@FitriansyahArif,2020-03-10,12:55:14,Purworejo Indonesia,200,JAWA TENGAH,0
1237300191020998661,Anggota DPRD Jabar Haru Suandharu: Sistim Zonasi Harus Adil Bagi Wilayah yang Belum Ada Sekolah Negeri ,@beritainspirat1,2020-03-10,08:52:08,Bandung Jawa Barat,200,JAWA BARAT,0
1237287836178661378,"Soal Zonasi Siswa, Ketua Fraksi PKS DPRD Jabar Minta Pemprov Siapkan Sekolah di Tiap Kecamatan https://editor.id/soal-zonasi-siswa-ketua-fraksi-pks-dprd-jabar-minta-pemprov-siapkan-sekolah-di-tiap-kecamatan/",@idaulat,2020-03-10,08:03:02,Kec.Cimanggis - Kota Depok,200,JAWA BARAT,0
1236899524833988608,"""Iya sih pinter, tapi gabisa masak, jarang bantu dirumah. Sekolah kok pake jauh segala sih, mana lesnya mahal"" Makan tuh zonasi, kerdil kan pemikiran lu",@Rez_fajar,2020-03-09,06:20:01,Kota Surabaya Jawa Timur,200,JAWA TIMUR,0
1236699837187252224,"Tersebab Zonasi, Warga Kampung Baru Senapelan Susah Masukkan Anak ke Sekolah, Ginda: Kita Usahakan Ada SMP di Sini ",@GoRiauCom,2020-03-08,17:06:32,Pekanbaru Riau,200,RIAU,0
1236635520341438464,"Buat masuk sma, karena kalo lewat zonasi jauh dari sekolah fav:""""""""",@studsiuous,2020-03-08,12:50:58,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1236449940492058624,ekspetasi : SMA impian realita : SMA zonasi asal asalan yg penting sekolah,@haeealyy,2020-03-08,00:33:32,magetanjawa timur,200,JAWA TIMUR,0
1235736725617405953,Sekolah sekarang ada zonasi om. ,@jamalrais_,2020-03-06,01:19:28,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1234995321018576896,"Penerimaan Siswa Baru 2020 Tetap Akan Gunakan Sistem Zonasi http://bit.ly/2VHZjA3 , tidak usah risau untuk ortu calon pendaftar murid tk, sd swasta, tetap bisa memilih sekolah terbaik yang paling disukai atau didambakan.",@sdf2bdl,2020-03-04,00:13:24,Bandar Lampung,200,LAMPUNG,0
1234823837117767680,"@aniesbaswedan demi kenyamanan &amp; keamanan siswa belajar disklh, apa harus diwajibkn membeli masker dgn harga semahal itu?Mmg sekolah adik saya rata"" pengguna mobil alpard. &amp; adik saya kena sistem zonasi,kmi kewalahan menghadapi senjang sosial sprt ini apalagi dlm kondisi darurat",@Putrimarcelina2,2020-03-03,12:51:59,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1234817810523549696,"Sekolah Sistem Zonasi Masih Bisa Menerima Siswa di Luar Wilayah Pemetaan, Berikut Penjelasannya! ",@anddi98,2020-03-03,12:28:02,Jawai Selatan..SAMBAS KAL-BAR,200,KALIMANTAN BARAT,0
tweet_id,text,username,date,time,lokasi,status,provinsi,label
1238425685837766656,Kalau telat berangkat sekolah di suruh ngaji di masjid sekolah sama bayar 2k untuk kelas 12 kelas 11&amp;10 20k karna sistem zonasi mantappp kannn,@shipaclarisaptr,2020-03-13,11:24:26,Tangerang Indonesia,200,BANTEN,0
1238364281214660611,Merujuk pada tujuan yang diharapkan dari zonasi adalah memberikan kesempatan pada peserta didik yang domisilinya dekat dengan sekolah bisa mengenyam pendidikan di lembaga tersebut. ,@spmedia_jbg,2020-03-13,07:20:26,Kabupaten Jombang Jawa Timur,200,JAWA TIMUR,0
1238205814633984000,Sekolah Favorit dan Masalah Zonasi https://is.gd/TsQgqZ #humaniora,@NgertiHukumID,2020-03-12,20:50:45,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1238079547104346113,Bukan cma sekolah aja yg zonasi mas hubungan juga,@luvwxyz_,2020-03-12,12:29:01,Depok Jawa Barat,200,JAWA BARAT,0
1237734511934189568,Gausah ada zonasi zonasi ngapa kan yg jauh dari SMA jadi ga dapet sekolah,@finaidsss,2020-03-11,13:37:58,Magelang Jawa Tengah,200,JAWA TENGAH,0
1237732151367323649,"Dengan adanya sistem zonasi di daerah Jawa Tengah, menurunkan minat belajar siswa. Karena siswa yg rumahnya di dekat sekolah favorit sudah pasti diterima tanpa harus belajar keras. Tak adakah evaluasi dari sistem ini? #NadiemMenjawab",@AnaNovia3,2020-03-11,13:28:35,Sukoharjo Indonesia,200,JAWA TENGAH,0
1237725650967875588,Saiki wes zonasi. Sekolahe cerak2 ra perlu bus sekolah.,@thisischui,2020-03-11,13:02:45,Jepara - Jogjakarta ,200,JAWA TENGAH,0
1237533531745607680,Gua setuju sistem sekolah ZONASI hanya untuk sekolah biasa aja. Buat yang sekolah unggulan/favorit. Harusnya tetap menjadi seperti itu. Persaingan harus tetap hidup.,@akbartriansyah,2020-03-11,00:19:20,Bekasi West java. Indonesia. ,200,JAWA BARAT,0
1237361371773145089,"Hari ini ""Ngukur Dalan"" dari Sekolah sampai desa2 disekitar Sekolah untuk Keperluan PPDB Zonasi..... . . . #PPDBSMAJateng2020",@FitriansyahArif,2020-03-10,12:55:14,Purworejo Indonesia,200,JAWA TENGAH,0
1237300191020998661,Anggota DPRD Jabar Haru Suandharu: Sistim Zonasi Harus Adil Bagi Wilayah yang Belum Ada Sekolah Negeri ,@beritainspirat1,2020-03-10,08:52:08,Bandung Jawa Barat,200,JAWA BARAT,0
1237287836178661378,"Soal Zonasi Siswa, Ketua Fraksi PKS DPRD Jabar Minta Pemprov Siapkan Sekolah di Tiap Kecamatan https://editor.id/soal-zonasi-siswa-ketua-fraksi-pks-dprd-jabar-minta-pemprov-siapkan-sekolah-di-tiap-kecamatan/",@idaulat,2020-03-10,08:03:02,Kec.Cimanggis - Kota Depok,200,JAWA BARAT,0
1236899524833988608,"""Iya sih pinter, tapi gabisa masak, jarang bantu dirumah. Sekolah kok pake jauh segala sih, mana lesnya mahal"" Makan tuh zonasi, kerdil kan pemikiran lu",@Rez_fajar,2020-03-09,06:20:01,Kota Surabaya Jawa Timur,200,JAWA TIMUR,0
1236699837187252224,"Tersebab Zonasi, Warga Kampung Baru Senapelan Susah Masukkan Anak ke Sekolah, Ginda: Kita Usahakan Ada SMP di Sini ",@GoRiauCom,2020-03-08,17:06:32,Pekanbaru Riau,200,RIAU,0
1236635520341438464,"Buat masuk sma, karena kalo lewat zonasi jauh dari sekolah fav:""""""""",@studsiuous,2020-03-08,12:50:58,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1236449940492058624,ekspetasi : SMA impian realita : SMA zonasi asal asalan yg penting sekolah,@haeealyy,2020-03-08,00:33:32,magetanjawa timur,200,JAWA TIMUR,0
1235736725617405953,Sekolah sekarang ada zonasi om. ,@jamalrais_,2020-03-06,01:19:28,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1234995321018576896,"Penerimaan Siswa Baru 2020 Tetap Akan Gunakan Sistem Zonasi http://bit.ly/2VHZjA3 , tidak usah risau untuk ortu calon pendaftar murid tk, sd swasta, tetap bisa memilih sekolah terbaik yang paling disukai atau didambakan.",@sdf2bdl,2020-03-04,00:13:24,Bandar Lampung,200,LAMPUNG,0
1234823837117767680,"@aniesbaswedan demi kenyamanan &amp; keamanan siswa belajar disklh, apa harus diwajibkn membeli masker dgn harga semahal itu?Mmg sekolah adik saya rata"" pengguna mobil alpard. &amp; adik saya kena sistem zonasi,kmi kewalahan menghadapi senjang sosial sprt ini apalagi dlm kondisi darurat",@Putrimarcelina2,2020-03-03,12:51:59,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1234817810523549696,"Sekolah Sistem Zonasi Masih Bisa Menerima Siswa di Luar Wilayah Pemetaan, Berikut Penjelasannya! ",@anddi98,2020-03-03,12:28:02,Jawai Selatan..SAMBAS KAL-BAR,200,KALIMANTAN BARAT,0
tweet_id,text,username,date,time,lokasi,status,provinsi,label
1238425685837766656,Kalau telat berangkat sekolah di suruh ngaji di masjid sekolah sama bayar 2k untuk kelas 12 kelas 11&amp;10 20k karna sistem zonasi mantappp kannn,@shipaclarisaptr,2020-03-13,11:24:26,Tangerang Indonesia,200,BANTEN,0
1238364281214660611,Merujuk pada tujuan yang diharapkan dari zonasi adalah memberikan kesempatan pada peserta didik yang domisilinya dekat dengan sekolah bisa mengenyam pendidikan di lembaga tersebut. ,@spmedia_jbg,2020-03-13,07:20:26,Kabupaten Jombang Jawa Timur,200,JAWA TIMUR,0
1238205814633984000,Sekolah Favorit dan Masalah Zonasi https://is.gd/TsQgqZ #humaniora,@NgertiHukumID,2020-03-12,20:50:45,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1238079547104346113,Bukan cma sekolah aja yg zonasi mas hubungan juga,@luvwxyz_,2020-03-12,12:29:01,Depok Jawa Barat,200,JAWA BARAT,0
1237734511934189568,Gausah ada zonasi zonasi ngapa kan yg jauh dari SMA jadi ga dapet sekolah,@finaidsss,2020-03-11,13:37:58,Magelang Jawa Tengah,200,JAWA TENGAH,0
1237732151367323649,"Dengan adanya sistem zonasi di daerah Jawa Tengah, menurunkan minat belajar siswa. Karena siswa yg rumahnya di dekat sekolah favorit sudah pasti diterima tanpa harus belajar keras. Tak adakah evaluasi dari sistem ini? #NadiemMenjawab",@AnaNovia3,2020-03-11,13:28:35,Sukoharjo Indonesia,200,JAWA TENGAH,0
1237725650967875588,Saiki wes zonasi. Sekolahe cerak2 ra perlu bus sekolah.,@thisischui,2020-03-11,13:02:45,Jepara - Jogjakarta ,200,JAWA TENGAH,0
1237533531745607680,Gua setuju sistem sekolah ZONASI hanya untuk sekolah biasa aja. Buat yang sekolah unggulan/favorit. Harusnya tetap menjadi seperti itu. Persaingan harus tetap hidup.,@akbartriansyah,2020-03-11,00:19:20,Bekasi West java. Indonesia. ,200,JAWA BARAT,0
1237361371773145089,"Hari ini ""Ngukur Dalan"" dari Sekolah sampai desa2 disekitar Sekolah untuk Keperluan PPDB Zonasi..... . . . #PPDBSMAJateng2020",@FitriansyahArif,2020-03-10,12:55:14,Purworejo Indonesia,200,JAWA TENGAH,0
1237300191020998661,Anggota DPRD Jabar Haru Suandharu: Sistim Zonasi Harus Adil Bagi Wilayah yang Belum Ada Sekolah Negeri ,@beritainspirat1,2020-03-10,08:52:08,Bandung Jawa Barat,200,JAWA BARAT,0
1237287836178661378,"Soal Zonasi Siswa, Ketua Fraksi PKS DPRD Jabar Minta Pemprov Siapkan Sekolah di Tiap Kecamatan https://editor.id/soal-zonasi-siswa-ketua-fraksi-pks-dprd-jabar-minta-pemprov-siapkan-sekolah-di-tiap-kecamatan/",@idaulat,2020-03-10,08:03:02,Kec.Cimanggis - Kota Depok,200,JAWA BARAT,0
1236899524833988608,"""Iya sih pinter, tapi gabisa masak, jarang bantu dirumah. Sekolah kok pake jauh segala sih, mana lesnya mahal"" Makan tuh zonasi, kerdil kan pemikiran lu",@Rez_fajar,2020-03-09,06:20:01,Kota Surabaya Jawa Timur,200,JAWA TIMUR,0
1236699837187252224,"Tersebab Zonasi, Warga Kampung Baru Senapelan Susah Masukkan Anak ke Sekolah, Ginda: Kita Usahakan Ada SMP di Sini ",@GoRiauCom,2020-03-08,17:06:32,Pekanbaru Riau,200,RIAU,0
1236635520341438464,"Buat masuk sma, karena kalo lewat zonasi jauh dari sekolah fav:""""""""",@studsiuous,2020-03-08,12:50:58,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1236449940492058624,ekspetasi : SMA impian realita : SMA zonasi asal asalan yg penting sekolah,@haeealyy,2020-03-08,00:33:32,magetanjawa timur,200,JAWA TIMUR,0
1235736725617405953,Sekolah sekarang ada zonasi om. ,@jamalrais_,2020-03-06,01:19:28,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1234995321018576896,"Penerimaan Siswa Baru 2020 Tetap Akan Gunakan Sistem Zonasi http://bit.ly/2VHZjA3 , tidak usah risau untuk ortu calon pendaftar murid tk, sd swasta, tetap bisa memilih sekolah terbaik yang paling disukai atau didambakan.",@sdf2bdl,2020-03-04,00:13:24,Bandar Lampung,200,LAMPUNG,0
1234823837117767680,"@aniesbaswedan demi kenyamanan &amp; keamanan siswa belajar disklh, apa harus diwajibkn membeli masker dgn harga semahal itu?Mmg sekolah adik saya rata"" pengguna mobil alpard. &amp; adik saya kena sistem zonasi,kmi kewalahan menghadapi senjang sosial sprt ini apalagi dlm kondisi darurat",@Putrimarcelina2,2020-03-03,12:51:59,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1234817810523549696,"Sekolah Sistem Zonasi Masih Bisa Menerima Siswa di Luar Wilayah Pemetaan, Berikut Penjelasannya! ",@anddi98,2020-03-03,12:28:02,Jawai Selatan..SAMBAS KAL-BAR,200,KALIMANTAN BARAT,0
tweet_id,text,username,date,time,lokasi,status,provinsi,label
1238425685837766656,Kalau telat berangkat sekolah di suruh ngaji di masjid sekolah sama bayar 2k untuk kelas 12 kelas 11&amp;10 20k karna sistem zonasi mantappp kannn,@shipaclarisaptr,2020-03-13,11:24:26,Tangerang Indonesia,200,BANTEN,0
1238364281214660611,Merujuk pada tujuan yang diharapkan dari zonasi adalah memberikan kesempatan pada peserta didik yang domisilinya dekat dengan sekolah bisa mengenyam pendidikan di lembaga tersebut. ,@spmedia_jbg,2020-03-13,07:20:26,Kabupaten Jombang Jawa Timur,200,JAWA TIMUR,0
1238205814633984000,Sekolah Favorit dan Masalah Zonasi https://is.gd/TsQgqZ #humaniora,@NgertiHukumID,2020-03-12,20:50:45,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1238079547104346113,Bukan cma sekolah aja yg zonasi mas hubungan juga,@luvwxyz_,2020-03-12,12:29:01,Depok Jawa Barat,200,JAWA BARAT,0
1237734511934189568,Gausah ada zonasi zonasi ngapa kan yg jauh dari SMA jadi ga dapet sekolah,@finaidsss,2020-03-11,13:37:58,Magelang Jawa Tengah,200,JAWA TENGAH,0
1237732151367323649,"Dengan adanya sistem zonasi di daerah Jawa Tengah, menurunkan minat belajar siswa. Karena siswa yg rumahnya di dekat sekolah favorit sudah pasti diterima tanpa harus belajar keras. Tak adakah evaluasi dari sistem ini? #NadiemMenjawab",@AnaNovia3,2020-03-11,13:28:35,Sukoharjo Indonesia,200,JAWA TENGAH,0
1237725650967875588,Saiki wes zonasi. Sekolahe cerak2 ra perlu bus sekolah.,@thisischui,2020-03-11,13:02:45,Jepara - Jogjakarta ,200,JAWA TENGAH,0
1237533531745607680,Gua setuju sistem sekolah ZONASI hanya untuk sekolah biasa aja. Buat yang sekolah unggulan/favorit. Harusnya tetap menjadi seperti itu. Persaingan harus tetap hidup.,@akbartriansyah,2020-03-11,00:19:20,Bekasi West java. Indonesia. ,200,JAWA BARAT,0
1237361371773145089,"Hari ini ""Ngukur Dalan"" dari Sekolah sampai desa2 disekitar Sekolah untuk Keperluan PPDB Zonasi..... . . . #PPDBSMAJateng2020",@FitriansyahArif,2020-03-10,12:55:14,Purworejo Indonesia,200,JAWA TENGAH,0
1237300191020998661,Anggota DPRD Jabar Haru Suandharu: Sistim Zonasi Harus Adil Bagi Wilayah yang Belum Ada Sekolah Negeri ,@beritainspirat1,2020-03-10,08:52:08,Bandung Jawa Barat,200,JAWA BARAT,0
1237287836178661378,"Soal Zonasi Siswa, Ketua Fraksi PKS DPRD Jabar Minta Pemprov Siapkan Sekolah di Tiap Kecamatan https://editor.id/soal-zonasi-siswa-ketua-fraksi-pks-dprd-jabar-minta-pemprov-siapkan-sekolah-di-tiap-kecamatan/",@idaulat,2020-03-10,08:03:02,Kec.Cimanggis - Kota Depok,200,JAWA BARAT,0
1236899524833988608,"""Iya sih pinter, tapi gabisa masak, jarang bantu dirumah. Sekolah kok pake jauh segala sih, mana lesnya mahal"" Makan tuh zonasi, kerdil kan pemikiran lu",@Rez_fajar,2020-03-09,06:20:01,Kota Surabaya Jawa Timur,200,JAWA TIMUR,0
1236699837187252224,"Tersebab Zonasi, Warga Kampung Baru Senapelan Susah Masukkan Anak ke Sekolah, Ginda: Kita Usahakan Ada SMP di Sini ",@GoRiauCom,2020-03-08,17:06:32,Pekanbaru Riau,200,RIAU,0
1236635520341438464,"Buat masuk sma, karena kalo lewat zonasi jauh dari sekolah fav:""""""""",@studsiuous,2020-03-08,12:50:58,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1236449940492058624,ekspetasi : SMA impian realita : SMA zonasi asal asalan yg penting sekolah,@haeealyy,2020-03-08,00:33:32,magetanjawa timur,200,JAWA TIMUR,0
1235736725617405953,Sekolah sekarang ada zonasi om. ,@jamalrais_,2020-03-06,01:19:28,Yogyakarta Indonesia,200,DI YOGYAKARTA,0
1234995321018576896,"Penerimaan Siswa Baru 2020 Tetap Akan Gunakan Sistem Zonasi http://bit.ly/2VHZjA3 , tidak usah risau untuk ortu calon pendaftar murid tk, sd swasta, tetap bisa memilih sekolah terbaik yang paling disukai atau didambakan.",@sdf2bdl,2020-03-04,00:13:24,Bandar Lampung,200,LAMPUNG,0
1234823837117767680,"@aniesbaswedan demi kenyamanan &amp; keamanan siswa belajar disklh, apa harus diwajibkn membeli masker dgn harga semahal itu?Mmg sekolah adik saya rata"" pengguna mobil alpard. &amp; adik saya kena sistem zonasi,kmi kewalahan menghadapi senjang sosial sprt ini apalagi dlm kondisi darurat",@Putrimarcelina2,2020-03-03,12:51:59,Jakarta Selatan DKI Jakarta,200,DKI JAKARTA,0
1234817810523549696,"Sekolah Sistem Zonasi Masih Bisa Menerima Siswa di Luar Wilayah Pemetaan, Berikut Penjelasannya! ",@anddi98,2020-03-03,12:28:02,Jawai Selatan..SAMBAS KAL-BAR,200,KALIMANTAN BARAT,0
